"","Site ID","COUNTY","latitude","longitude","name","AQI_20210311","AQI_20210310","AQI_20210309","AQI_20210308","AQI_20210307","AQI_20210306","AQI_20210305","AQI_20210304","AQI_20210303","AQI_20210302","AQI_20210301","AQI_20210228","AQI_20210227","AQI_20210226","AQI_20210225","AQI_20210224","AQI_20210223","AQI_20210222","AQI_20210221","AQI_20210220","AQI_20210219","AQI_20210218","AQI_20210217","AQI_20210216","AQI_20210215","AQI_20210214","AQI_20210213","AQI_20210212","AQI_20210211","AQI_20210210","AQI_20210209","AQI_20210208","AQI_20210207","AQI_20210206","AQI_20210205","AQI_20210204","AQI_20210203","AQI_20210202","AQI_20210201","AQI_20210131","AQI_20210130","AQI_20210129","AQI_20210128","AQI_20210127","AQI_20210126","AQI_20210125","AQI_20210124","AQI_20210123","AQI_20210122","AQI_20210121","AQI_20210120","AQI_20210119","AQI_20210118","AQI_20210117","AQI_20210116","AQI_20210115","AQI_20210114","AQI_20210113","AQI_20210112","AQI_20210111","AQI_20210110","AQI_20210109","AQI_20210108","AQI_20210107","AQI_20210106","AQI_20210105","AQI_20210104","AQI_20210103","AQI_20210102","AQI_20210101","AQI_20201231","AQI_20201230","AQI_20201229","AQI_20201228","AQI_20201227","AQI_20201226","AQI_20201225","AQI_20201224","AQI_20201223","AQI_20201222","AQI_20201221","AQI_20201220","AQI_20201219","AQI_20201218","AQI_20201217","AQI_20201216","AQI_20201215","AQI_20201214","AQI_20201213","AQI_20201212","AQI_20201211","AQI_20201210","AQI_20201209","AQI_20201208","AQI_20201207"
"10",180890036,"Lake",41.5944266019368,-87.495043676,"Hammond- 167th St",48.1428571428571,48.4285714285714,49.2857142857143,45.8571428571429,42.1428571428571,42.7142857142857,44.7142857142857,47.7142857142857,51.8571428571429,47.7142857142857,44.8571428571429,48.7142857142857,50.4285714285714,55.5714285714286,61,61.5714285714286,65,64.1428571428571,59.2857142857143,54.2857142857143,45.7142857142857,38.7142857142857,36.2857142857143,36.1428571428571,39.1428571428571,41.8571428571429,42.5714285714286,41.7142857142857,40.1428571428571,41.4285714285714,41.1428571428571,39.7142857142857,36.5714285714286,37.7142857142857,40,42.1428571428571,40.4285714285714,36.4285714285714,36.2857142857143,42.1428571428571,43.7142857142857,42.5714285714286,38.4285714285714,36.1428571428571,37,39.7142857142857,36.8571428571429,35.1428571428571,35.7142857142857,38.3333333333333,43.5,47.1666666666667,48.5,50.3333333333333,54,56.5,51.2857142857143,47.4285714285714,50.8571428571429,51.7142857142857,51.1428571428571,49.7142857142857,50.1428571428571,55.5714285714286,60.4285714285714,55.7142857142857,53,50.8571428571429,50.5714285714286,46.8571428571429,40.8571428571429,35.2857142857143,32.2857142857143,30.4285714285714,31.8571428571429,32.8571428571429,37,45,51,55,55.1428571428571,54.4285714285714,50,46.1428571428571,47.8571428571429,50.5714285714286,55.2857142857143,59.7142857142857,62.5714285714286,64,61.4285714285714,55.5714285714286,51.7142857142857,45.2857142857143,40.1428571428571
"11",181270024,"Porter",41.6175000009369,-87.199167,"Ogden Dunes- Water Treatment Plant",35.8571428571429,34.7142857142857,33.8571428571429,29.1428571428571,24.4285714285714,24.8571428571429,27.7142857142857,32.1428571428571,37.1428571428571,34.2857142857143,34.2857142857143,39.2857142857143,41.5714285714286,46.5714285714286,51.5714285714286,52,58.2857142857143,57.1428571428571,52.2857142857143,48.2857142857143,41.1428571428571,33.4285714285714,30.2857142857143,26.4285714285714,27.5714285714286,31.5714285714286,33.1428571428571,32.8571428571429,32.7142857142857,34.7142857142857,36,34,28.7142857142857,28.8571428571429,29.4285714285714,31.8571428571429,29.5714285714286,26.2857142857143,27.1428571428571,33.2857142857143,32.8571428571429,33.5714285714286,29.1428571428571,28.1428571428571,28,31,28.7142857142857,28.1428571428571,26,26.2857142857143,29.7142857142857,32.2857142857143,33.2857142857143,34,38.8571428571429,41.2857142857143,40.7142857142857,39,42.7142857142857,41.8333333333333,41.6,36.25,34.3333333333333,46.5,66,NA,NA,22,29.5,27.6666666666667,23.5,21.6,19.8333333333333,18.8571428571429,19.4285714285714,19.2857142857143,22.1428571428571,28.7142857142857,33.5714285714286,37.1428571428571,37.8571428571429,36.8571428571429,34,32.4285714285714,35.4285714285714,38.4285714285714,43.2857142857143,48.5714285714286,51.5714285714286,53.2857142857143,49.7142857142857,42.8571428571429,39,36.5714285714286,30.8571428571429
"12",550590019,"Kenosha",42.504722,-87.8093,"CHIWAUKEE PRAIRIE STATELINE",43.1428571428571,42.8571428571429,41.4285714285714,35.7142857142857,31.2857142857143,34.2857142857143,39.4285714285714,42.2857142857143,45.4285714285714,43.1428571428571,42,46.7142857142857,47.7142857142857,51.1428571428571,55.4285714285714,56,56,54.5714285714286,49.1428571428571,43.7142857142857,34.4285714285714,26.2857142857143,24.7142857142857,26.5714285714286,29,30.2857142857143,30,29.7142857142857,29.7142857142857,32.4285714285714,33.1428571428571,32.2857142857143,31.4285714285714,31.5714285714286,33.4285714285714,35.8571428571429,33.2857142857143,29.5714285714286,27.4285714285714,32,36.2857142857143,34.7142857142857,30.5714285714286,28,29.2857142857143,34.1428571428571,31.4285714285714,26.2857142857143,27,29.4285714285714,36,40,41,43.7142857142857,48.4285714285714,48.1428571428571,46,42.8571428571429,44.1428571428571,45,44.8571428571429,46.1428571428571,52,57.4285714285714,61.1428571428571,57.1428571428571,53.1428571428571,48.7142857142857,48.1428571428571,43.4285714285714,37.5714285714286,30.8571428571429,28.8571428571429,28.2857142857143,31.8571428571429,32.8571428571429,37.8571428571429,45.5714285714286,49,47.1428571428571,42.8571428571429,36.2857142857143,27.2857142857143,17.4285714285714,13,17.8571428571429,24.8571428571429,32.8571428571429,40.7142857142857,44.2857142857143,47.5714285714286,47.1428571428571,43.4285714285714,38.1428571428571,33.1428571428571
"13",550790010,"Milwaukee",43.016667,-87.933333,"MILWAUKEE - SIXTEENTH ST. HEALTH CENTER",51.5714285714286,52.2857142857143,50.5714285714286,43.4285714285714,37.7142857142857,41,45.8571428571429,47.8571428571429,50,48.7142857142857,46.2857142857143,51.4285714285714,53.1428571428571,56.2857142857143,60.5714285714286,61.5714285714286,61.7142857142857,61,55.1428571428571,48.7142857142857,39.2857142857143,30.5714285714286,29.2857142857143,30.1428571428571,33.1428571428571,34.5714285714286,34.7142857142857,34.5714285714286,35,37.4285714285714,37.8571428571429,36.2857142857143,35.7142857142857,35.4285714285714,36.4285714285714,40,37.1428571428571,33.4285714285714,31.1428571428571,32.8571428571429,37.2857142857143,36.8571428571429,31.7142857142857,29.1428571428571,30.4285714285714,34.1428571428571,33.5714285714286,28.1428571428571,27.5714285714286,30.1428571428571,37.5714285714286,42.4285714285714,45.1428571428571,48.2857142857143,53.7142857142857,54,51.5714285714286,48.7142857142857,49.2857142857143,49.8571428571429,49.1428571428571,49.5714285714286,55.5714285714286,62.1428571428571,64.1428571428571,60.2857142857143,57.4285714285714,53.7142857142857,53.5714285714286,47.5714285714286,40.4285714285714,34,31.5714285714286,29.7142857142857,33.1428571428571,33.5714285714286,41,49.4285714285714,53.7142857142857,54.5714285714286,53.5714285714286,50.8571428571429,45.5714285714286,35.1428571428571,29,34,37.7142857142857,42.2857142857143,46.1428571428571,48.4285714285714,51.7142857142857,52.1428571428571,47.1428571428571,42.5714285714286,37.4285714285714
"14",550790026,"Milwaukee",43.060975,-87.913504,"MILWAUKEE - SER DNR HDQRS",47.4285714285714,48,46.1428571428571,40.1428571428571,34.8571428571429,38.7142857142857,44.1428571428571,46.4285714285714,48.7142857142857,47.4285714285714,44.8571428571429,49.5714285714286,51,54.1428571428571,58.4285714285714,59,58.2857142857143,57.7142857142857,51.8571428571429,46.1428571428571,37,28.8571428571429,28.1428571428571,30.2857142857143,32.8571428571429,34.4285714285714,34.7142857142857,35,35.4285714285714,37.5714285714286,37.2857142857143,36.1428571428571,35.4285714285714,34.5714285714286,35,38.1428571428571,36,33,30.2857142857143,31.5714285714286,36.2857142857143,36,31,27.7142857142857,28.7142857142857,32.4285714285714,32,26.8571428571429,26.2857142857143,28.4285714285714,35.4285714285714,40,43.1428571428571,46.7142857142857,51.8571428571429,52.4285714285714,50.2857142857143,47.2857142857143,47.7142857142857,48.2857142857143,47.5714285714286,48.1428571428571,53.8571428571429,60.5714285714286,63,59.2857142857143,56.1428571428571,52.2857142857143,51.4285714285714,45.1428571428571,38,32,29.7142857142857,27.8571428571429,31,31.8571428571429,39.1428571428571,47.1428571428571,50.7142857142857,51,50.1428571428571,47.7142857142857,42.5714285714286,32.7142857142857,26.5714285714286,31.5714285714286,35.5714285714286,39.8571428571429,43.5714285714286,45.5714285714286,48.4285714285714,49.1428571428571,44.4285714285714,40.1428571428571,35.2857142857143
"15",550790056,"Milwaukee",42.9326580009409,-87.9344,"MILWAUKEE - COLLEGE AVE. NR",48.8571428571429,49.7142857142857,48.1428571428571,43.4285714285714,38.5714285714286,41.7142857142857,46.7142857142857,48.7142857142857,51,49,46.1428571428571,50.8571428571429,52.5714285714286,55.7142857142857,60.8571428571429,61.7142857142857,63.5714285714286,62.5714285714286,58.8571428571429,54.1428571428571,45,37.4285714285714,37.8571428571429,39.2857142857143,44.7142857142857,47.4285714285714,49.5714285714286,51.8571428571429,51.8571428571429,52.2857142857143,51.4285714285714,47.7142857142857,44.4285714285714,40.8571428571429,39.4285714285714,41.7142857142857,41.5714285714286,39.8571428571429,37.7142857142857,39.7142857142857,44.2857142857143,44.1428571428571,39.5714285714286,34.4285714285714,34.8571428571429,38.7142857142857,37.7142857142857,32.2857142857143,31.7142857142857,33.8571428571429,40.8571428571429,44,45.8571428571429,48.7142857142857,53.5714285714286,54.1428571428571,51.8571428571429,49.7142857142857,50,50.4285714285714,49.2857142857143,49.8571428571429,55.1428571428571,61.2857142857143,62.8571428571429,59.5714285714286,56.2857142857143,53.1428571428571,52.8571428571429,46.7142857142857,39.4285714285714,33,30.2857142857143,29,31.8571428571429,32.2857142857143,39.2857142857143,47.2857142857143,51.7142857142857,52.2857142857143,51,48.7142857142857,43.5714285714286,33.8571428571429,28.4285714285714,31.8571428571429,35.7142857142857,41,44.8571428571429,48,51.4285714285714,52.1428571428571,48.7142857142857,44.2857142857143,39
"16",551330027,"Waukesha",43.0200753785299,-88.2150699551098,"WAUKESHA - CLEVELAND AVE",53.4285714285714,54.4285714285714,53.5714285714286,48.8571428571429,43.1428571428571,44.1428571428571,48,50.2857142857143,52.5714285714286,49.7142857142857,46.4285714285714,51.7142857142857,53.4285714285714,56.4285714285714,61.1428571428571,63,66,65.4285714285714,59.5714285714286,53.1428571428571,43.7142857142857,34.7142857142857,32,31.2857142857143,34,35,34.8571428571429,34.8571428571429,35.4285714285714,37.7142857142857,38.4285714285714,37.2857142857143,36.5714285714286,36.1428571428571,38.4285714285714,42.5714285714286,41.7142857142857,38.2857142857143,36,38.4285714285714,43.4285714285714,42,35.4285714285714,31,31.2857142857143,34.8571428571429,34,28,26.8571428571429,30,38.4285714285714,43.4285714285714,46.2857142857143,49.4285714285714,55.4285714285714,56.4285714285714,54.2857142857143,51,51.4285714285714,51.7142857142857,50.7142857142857,49.8571428571429,54.7142857142857,61.2857142857143,62.4285714285714,58.8571428571429,55.8571428571429,52.1428571428571,53.2857142857143,49.2857142857143,41.5714285714286,35.2857142857143,32.4285714285714,30.4285714285714,33.5714285714286,33.7142857142857,39.5714285714286,48.2857142857143,53.2857142857143,54.8571428571429,53.8571428571429,51.5714285714286,46,35.5714285714286,29.4285714285714,32.7142857142857,35.8571428571429,40.7142857142857,43.8571428571429,47.8571428571429,52.5714285714286,54.4285714285714,51.1428571428571,47,41.8571428571429
"17",170310057,"Cook",41.912739,-87.722673,"SPRINGFIELD PUMP STATION",48.8333333333333,44.8571428571429,44.2857142857143,40.8571428571429,36.5714285714286,38.8571428571429,41.5714285714286,45.7142857142857,49.1428571428571,47,45.1428571428571,49,50.1428571428571,52.2857142857143,54.8571428571429,54.8571428571429,58,55.5714285714286,49.4285714285714,43.4285714285714,35.8571428571429,30.4285714285714,26.8571428571429,25.1428571428571,27.5714285714286,31.4285714285714,31,30.1428571428571,28.4285714285714,32.4285714285714,32.8571428571429,31.7142857142857,29.2857142857143,31.1428571428571,34.7142857142857,38.8571428571429,35.4285714285714,31.4285714285714,31,36,37.8571428571429,37,32.1428571428571,31.8571428571429,32.8571428571429,36,33.1428571428571,31.1428571428571,31.2857142857143,33.7142857142857,38,39.8333333333333,39,39.5,42.3333333333333,43.5,52,NA,75,66.5,62.3333333333333,61.25,60.8,60,58.8571428571429,53.4285714285714,51,47.5714285714286,47,42.4285714285714,36.1428571428571,31.1428571428571,29.7142857142857,28,29.4285714285714,29.5714285714286,34.1428571428571,42.5714285714286,46.5714285714286,47.2857142857143,44.5714285714286,41.1428571428571,33.5714285714286,26.5714285714286,25.1428571428571,31.1428571428571,37.8571428571429,44.5714285714286,50.4285714285714,55.2857142857143,57.8571428571429,55.2857142857143,51,47.5714285714286,44.8571428571429
"18",180890022,"Lake",41.6066623240368,-87.304943321,"Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker",30.3333333333333,25.25,29.8,30.5,31.8571428571429,33.2857142857143,36.4285714285714,40.7142857142857,45.8571428571429,43.2857142857143,41.8571428571429,44,44.4285714285714,49,53.1428571428571,53.2857142857143,58,59.8571428571429,55.8571428571429,54.4285714285714,50.4285714285714,45.2857142857143,41.7142857142857,39.4285714285714,42.7142857142857,45.2857142857143,44.1428571428571,39.7142857142857,37.2857142857143,39.1428571428571,40.7142857142857,35.4285714285714,31.1428571428571,30.2142857142857,31.6428571428571,33.7857142857143,33,27.1428571428571,26.4285714285714,31.6428571428571,32,32.5714285714286,31,28.9285714285714,30.9285714285714,35.0714285714286,33.5714285714286,33.2857142857143,35.0714285714286,33.2142857142857,36.7857142857143,39,39.7142857142857,40.7142857142857,45.3571428571429,43.2857142857143,41.4285714285714,38,40.6428571428571,42.5,42.8571428571429,40.0714285714286,39.7857142857143,46.0714285714286,51.5,47.5,43.9285714285714,42.5714285714286,42.2857142857143,41,36.8571428571429,31.5714285714286,28.4285714285714,26.7142857142857,26.4285714285714,26.7142857142857,30.7142857142857,36.2857142857143,41.7142857142857,45.1428571428571,44,44.7142857142857,41,39,41.1428571428571,43.4285714285714,48.4285714285714,53.4285714285714,53.5714285714286,55.1428571428571,51,45.1428571428571,40.8571428571429,38,36.2857142857143
"19",170316005,"Cook",41.8644264230095,-87.7489023825124,"LIBERTY SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,83,77,73.25,62.4,55,51.4285714285714,44.2857142857143,38.7142857142857,34.5714285714286,32.8571428571429,36.7142857142857,42.5714285714286,42,42.8333333333333,40.6666666666667,41.3333333333333,41.8333333333333,38.3333333333333,32.6666666666667,35.5,36.5714285714286,40.7142857142857,39.2857142857143,34.2857142857143,33.8571428571429,38.4285714285714,39.1428571428571,38.5714285714286,32.7142857142857,29.5714285714286,31.5,35.3333333333333,32.1666666666667,29.8333333333333,29.8333333333333,32.8333333333333,39.3333333333333,41.1428571428571,42.1428571428571,40.8571428571429,38.8571428571429,35.7142857142857,36.1666666666667,34,37,37.8,42.2,49,56.4,55,54,51.8333333333333,49.6666666666667,49.4,45,35.8,26.2,17.2,16.5,11.1666666666667,12.1428571428571,11.8571428571429,15.2857142857143,21.2857142857143,23.8571428571429,24.2857142857143,23.5714285714286,22.4285714285714,19,16.1428571428571,16.8571428571429,21.8571428571429,26.7142857142857,29.4285714285714,32.1428571428571,33.8571428571429,34.1428571428571,30.1428571428571,24.7142857142857,19.2857142857143,16.7142857142857
"20",180890026,"Lake",41.5732824669367,-87.406579074,"Gary- Burr St./ pumping station near truck stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,40.5,40.5,40.5,47.3333333333333,53.5,53.5,43,41.5,41.5,45,37,37,36.6666666666667,44,44,47.6666666666667,45.5,45.5,52.6666666666667,61,61,48.3333333333333,45,45,48.6666666666667,39.5,39.5,45.6666666666667,57,57,57,58,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",180890031,"Lake",41.5984727179368,-87.34294729,"Gary- Madison St./ Gary Water/ IN American Water Co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,54.5,54.5,54.5,54.6666666666667,47,47,40,40.5,40.5,43,37,37,35.8333333333333,40.75,40.75,44.1666666666667,42.25,42.25,50.6666666666667,59.25,59.25,45.1666666666667,42.25,42.25,46.1666666666667,35.5,35.5,41.3333333333333,53.5,53.5,53.5,53,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",180890006,"Lake",41.6359519529369,-87.442016638,"East Chicago- Franklin School/ Washington School (Ben. Franklin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,43,43,43,43,43,33,23,23,39.5,39.5,39.5,39.6666666666667,48,48,50,47,47,55,62.5,46.6666666666667,38.25,43.75,43.75,43.75,34.6666666666667,34.6666666666667,44.5,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",170313103,"Cook",41.9651934814238,-87.8762647334973,"IEPA TRAILER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",170311016,"Cook",41.80118,-87.832349,"VILLAGE HALL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,56,56
"25",170314201,"Cook",42.139996190948,-87.7992269168431,"NORTHBROOK WATER PLANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
